user_id,article_id_BM25,TOP-K_BM25
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220126_7B2AC42DD5,9
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220302_63C9BC313C,10
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220413_8CAD826DDB,11
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20221102_D4FD5EB4A6,12
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20221026_FE82960967,13
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220921_95D62844CB,14
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220406_0B77A65566,15
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220907_E058ABCBB5,1
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220413_272C337CE3,2
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220914_94123916ED,3
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220713_1238E421E5,4
nuechtern-FALTER_20220420_E36D89532A,FALTER_20221019_9120B4D0D7,5
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220622_BE171859B4,6
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220309_1C6B8418BE,7
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220316_B60E08C4C2,8
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220330_CE3567D9B8,9
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220112_5123F1A704,10
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220420_E0520DDB2B,11
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220323_A9D672E0A5,12
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220622_3C4302B106,13
nuechtern-FALTER_20220420_E36D89532A,FALTER_20211222_BA9781D05E,14
nuechtern-FALTER_20220420_E36D89532A,FALTER_20221109_6B8EF9C1FB,15
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220427_72721C5597,1
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220209_D2A45298D8,2
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220713_D8612F682B,3
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20221005_9EA606D364,4
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20211222_825B589FCB,5
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220406_C308FD970B,6
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220824_20CCA77D6B,7
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220511_69C5FA68D4,8
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220223_ECB5217761,9
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220323_A229E0EDC3,10
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220518_F50851D983,11
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220413_272C337CE3,12
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20221116_43D92DB2B6,13
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220907_EAC44E3722,14
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20221109_785B539D38,15
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220803_8ACD9FFD49,1
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220504_1D4E1E874B,2
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220223_788A4CE7AA,3
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220323_C821350438,4
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220727_8D8EBD0DAD,5
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20211222_A35407C20B,6
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220817_845203A9A2,7
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220518_7FE4FB62A8,8
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20221012_3843457417,9
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220126_7B2AC42DD5,10
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220727_FCD89FA637,11
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220209_A2A33B7FC0,12
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20211222_40076C3AB9,13
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220511_97B577DAA6,14
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220420_779068A899,15
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220406_EBB2D91986,1
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220420_7F81E94822,2
nuechtern-FALTER_20220518_96B45CD661,FALTER_20221019_ABF2D5B769,3
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220119_2B788365FB,4
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220824_9357B492F4,5
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220504_BC34714783,6
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220817_48D18A9ED4,7
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220622_A64E9B9B08,8
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220420_E36D89532A,9
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220309_0CD87C4668,10
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220427_7C0FE67882,11
nuechtern-FALTER_20220518_96B45CD661,FALTER_20221130_3623C3579B,12
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220727_1EC5B851D7,13
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220720_6134887EB6,14
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220119_1F6354D7B6,15
nuechtern-FALTER_20220518_9910096646,FALTER_20220413_272C337CE3,1
nuechtern-FALTER_20220518_9910096646,FALTER_20220824_9357B492F4,2
nuechtern-FALTER_20220518_9910096646,FALTER_20221005_AEB2C76D66,3
nuechtern-FALTER_20220518_9910096646,FALTER_20221116_6FF253827A,4
nuechtern-FALTER_20220518_9910096646,FALTER_20211222_E7A625F5A8,5
nuechtern-FALTER_20220518_9910096646,FALTER_20220706_ECEF13684E,6
nuechtern-FALTER_20220518_9910096646,FALTER_20221012_3843457417,7
nuechtern-FALTER_20220518_9910096646,FALTER_20220223_4FBC9B8C80,8
nuechtern-FALTER_20220518_9910096646,FALTER_20220413_41501B8D61,9
nuechtern-FALTER_20220518_9910096646,FALTER_20220112_7AC891FE7E,10
nuechtern-FALTER_20220518_9910096646,FALTER_20220921_640D2FA718,11
nuechtern-FALTER_20220518_9910096646,FALTER_20220831_2EF77A9942,12
nuechtern-FALTER_20220518_9910096646,FALTER_20220309_8BE217BFFD,13
nuechtern-FALTER_20220518_9910096646,FALTER_20220928_7DA9A6C471,14
nuechtern-FALTER_20220518_9910096646,FALTER_20221005_F230902738,15
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220525_CBA5FCF2F5,1
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220518_1B9E34C8DD,2
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20221207_E9494FF749,3
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220413_41501B8D61,4
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220518_B1F6C572A8,5
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220713_D8612F682B,6
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220316_A159C3BA90,7
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220119_11AD158F32,8
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220803_F6FBD645BC,9
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_FD8F17EAB4,10
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20221116_0FCB20CC6E,11
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_E7A625F5A8,12
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_350451C304,13
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220511_63A4F6D2A6,14
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_825B589FCB,15
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220706_ECEF13684E,1
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220302_E77A8F4F19,2
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220406_2C2BAA6A71,3
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20211222_62A097197C,4
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220209_D2A45298D8,5
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20211222_825B589FCB,6
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220824_20CCA77D6B,7
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220316_2C171D199C,8
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220622_C498E573D8,9
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220413_41501B8D61,10
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220202_E026B80A15,11
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220713_CD238F43BD,12
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220511_71668B1344,13
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220223_8881BD5C76,14
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20211215_73A6B01646,15
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220713_D8612F682B,1
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20221012_A3C661A569,2
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20211222_825B589FCB,3
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220914_BE73D84549,4
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220831_94A149ABB7,5
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220202_0580914176,6
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220406_B0F9C3BD78,7
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220713_CD238F43BD,8
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220309_C7D1CAC2CC,9
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220824_9357B492F4,10
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20221109_6B8EF9C1FB,11
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20211215_342F355253,12
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220316_2C171D199C,13
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220420_779068A899,14
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220309_10752F3064,15
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220601_6130F0F538,1
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20221123_7534B3DEA3,2
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220601_A6AE0B2BDE,3
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220713_CD238F43BD,4
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220713_D8612F682B,5
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220518_9910096646,6
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220921_DEA5AF20FF,7
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220420_779068A899,8
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20211215_2A088C305E,9
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220209_D2A45298D8,10
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20221005_AEB2C76D66,11
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220727_7BBF96391C,12
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220413_EDC7023A23,13
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220223_14BEC15400,14
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220427_B1DE446313,15
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220427_7C0FE67882,1
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220427_DED67CAAD1,2
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220817_48D18A9ED4,3
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20211222_2D0FA36FD0,4
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220309_0CD87C4668,5
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220119_2B788365FB,6
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220629_37298F6748,7
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220713_1238E421E5,8
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220629_5F16FBFAD3,9
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220126_524985AE02,10
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220907_E058ABCBB5,11
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20211215_73A6B01646,12
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220504_BC34714783,13
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220216_7565FEF4B8,14
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220316_2C171D199C,15
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220713_1D6529D565,1
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220706_ECEF13684E,2
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220601_BB4B50CC12,3
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220330_3F198F5AB8,4
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220615_1EF1296218,5
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220921_A77E555C62,6
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220629_57D31F4F87,7
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220914_05E417EAD8,8
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220309_54EDF6DE99,9
nuechtern-FALTER_20220608_FB843510E1,FALTER_20211222_825B589FCB,10
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220302_E77A8F4F19,11
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220810_D7C27825B5,12
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220601_A6AE0B2BDE,13
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220706_8CD3003E2A,14
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220518_40BE65BC0F,15
nuechtern-FALTER_20220615_29D11A3933,FALTER_20221207_71DD597266,1
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220518_B804602C3C,2
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220907_EAC44E3722,3
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220406_0B77A65566,4
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220302_19351A344E,5
nuechtern-FALTER_20220615_29D11A3933,FALTER_20211222_E7A625F5A8,6
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220209_A2A33B7FC0,7
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220112_40AE2958E6,8
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220615_1EF1296218,9
nuechtern-FALTER_20220615_29D11A3933,FALTER_20211222_BA9781D05E,10
nuechtern-FALTER_20220615_29D11A3933,FALTER_20211222_825B589FCB,11
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220406_7C4E975FD1,12
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220216_7565FEF4B8,13
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220824_20CCA77D6B,14
nuechtern-FALTER_20220615_29D11A3933,FALTER_20221005_AEB2C76D66,15
nuechtern-FALTER_20220615_D262093847,FALTER_20221026_2F69760D33,1
nuechtern-FALTER_20220615_D262093847,FALTER_20220817_03FEAB2D01,2
nuechtern-FALTER_20220615_D262093847,FALTER_20211222_40076C3AB9,3
nuechtern-FALTER_20220615_D262093847,FALTER_20221109_F5E4953E67,4
nuechtern-FALTER_20220615_D262093847,FALTER_20211222_A35407C20B,5
nuechtern-FALTER_20220615_D262093847,FALTER_20220302_19351A344E,6
nuechtern-FALTER_20220615_D262093847,FALTER_20220608_F70F9ED753,7
nuechtern-FALTER_20220615_D262093847,FALTER_20221102_92EEC85C8A,8
nuechtern-FALTER_20220615_D262093847,FALTER_20221026_ADE085F390,9
nuechtern-FALTER_20220615_D262093847,FALTER_20221026_792F2C3031,10
nuechtern-FALTER_20220615_D262093847,FALTER_20221102_2F75E76A72,11
nuechtern-FALTER_20220615_D262093847,FALTER_20220608_EB939901FB,12
nuechtern-FALTER_20220615_D262093847,FALTER_20220629_3529909DD4,13
nuechtern-FALTER_20220615_D262093847,FALTER_20220413_EDC7023A23,14
nuechtern-FALTER_20220615_D262093847,FALTER_20220112_E00A9069A5,15
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221019_1D623D2ADF,1
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220831_FE5F208EE8,2
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220420_A97263E531,3
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220622_796906B417,4
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220119_68D414692E,5
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220928_FFA1952AD7,6
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220216_026EC710A6,7
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221012_11B6CB24E1,8
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220921_6A2DF05911,9
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221207_98202DDB76,10
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221207_BF5D3B9F2B,11
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220316_268606B7B2,12
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220413_973C2EAB87,13
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220406_61B5C35053,14
omasta-FALTER_20220420_0FFD9860AE,FALTER_20211222_7E058BC169,15
omasta-FALTER_20220420_560848FEEB,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220420_560848FEEB,FALTER_20220518_B804602C3C,2
omasta-FALTER_20220420_560848FEEB,FALTER_20221019_1D623D2ADF,3
omasta-FALTER_20220420_560848FEEB,FALTER_20220629_37298F6748,4
omasta-FALTER_20220420_560848FEEB,FALTER_20211222_40076C3AB9,5
omasta-FALTER_20220420_560848FEEB,FALTER_20221019_0CA617E1B5,6
omasta-FALTER_20220420_560848FEEB,FALTER_20221102_D4FD5EB4A6,7
omasta-FALTER_20220420_560848FEEB,FALTER_20220518_E8A03F213C,8
omasta-FALTER_20220420_560848FEEB,FALTER_20220504_BC34714783,9
omasta-FALTER_20220420_560848FEEB,FALTER_20220608_EB939901FB,10
omasta-FALTER_20220420_560848FEEB,FALTER_20211222_E7A625F5A8,11
omasta-FALTER_20220420_560848FEEB,FALTER_20220831_94A149ABB7,12
omasta-FALTER_20220420_560848FEEB,FALTER_20220727_5B3FE2D544,13
omasta-FALTER_20220420_560848FEEB,FALTER_20220727_ABE58D8343,14
omasta-FALTER_20220420_560848FEEB,FALTER_20220427_7C0FE67882,15
omasta-FALTER_20220427_77C8C4C727,FALTER_20220309_D655315C64,1
omasta-FALTER_20220427_77C8C4C727,FALTER_20220601_DF4297C10C,2
omasta-FALTER_20220427_77C8C4C727,FALTER_20220216_0CFAC71764,3
omasta-FALTER_20220427_77C8C4C727,FALTER_20221019_1D623D2ADF,4
omasta-FALTER_20220427_77C8C4C727,FALTER_20220323_A9D672E0A5,5
omasta-FALTER_20220427_77C8C4C727,FALTER_20220223_4FBC9B8C80,6
omasta-FALTER_20220427_77C8C4C727,FALTER_20220202_E026B80A15,7
omasta-FALTER_20220427_77C8C4C727,FALTER_20221019_0CA617E1B5,8
omasta-FALTER_20220427_77C8C4C727,FALTER_20220907_E058ABCBB5,9
omasta-FALTER_20220427_77C8C4C727,FALTER_20221130_3DA212F514,10
omasta-FALTER_20220427_77C8C4C727,FALTER_20220413_8CAD826DDB,11
omasta-FALTER_20220427_77C8C4C727,FALTER_20211222_62A097197C,12
omasta-FALTER_20220427_77C8C4C727,FALTER_20220330_CE3567D9B8,13
omasta-FALTER_20220427_77C8C4C727,FALTER_20220518_D9551C3082,14
omasta-FALTER_20220427_77C8C4C727,FALTER_20221123_B5384806DB,15
omasta-FALTER_20220427_F690049604,FALTER_20220126_5FA47BB63A,1
omasta-FALTER_20220427_F690049604,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220427_F690049604,FALTER_20221207_71DD597266,3
omasta-FALTER_20220427_F690049604,FALTER_20220601_76EEAF9C3A,4
omasta-FALTER_20220427_F690049604,FALTER_20211222_40076C3AB9,5
omasta-FALTER_20220427_F690049604,FALTER_20220112_40AE2958E6,6
omasta-FALTER_20220427_F690049604,FALTER_20220406_7C4E975FD1,7
omasta-FALTER_20220427_F690049604,FALTER_20220629_37B532B565,8
omasta-FALTER_20220427_F690049604,FALTER_20220525_ADB5F6032E,9
omasta-FALTER_20220427_F690049604,FALTER_20221130_3DA212F514,10
omasta-FALTER_20220427_F690049604,FALTER_20220601_7BC3AE4477,11
omasta-FALTER_20220427_F690049604,FALTER_20221019_3637407F57,12
omasta-FALTER_20220427_F690049604,FALTER_20220309_F7DC749A0D,13
omasta-FALTER_20220427_F690049604,FALTER_20220223_B005A64336,14
omasta-FALTER_20220427_F690049604,FALTER_20220817_512C1255EC,15
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220302_5B02AED7A2,1
omasta-FALTER_20220504_0A1BF358C6,FALTER_20221005_F230902738,2
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220907_071745C7DD,3
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220323_A229E0EDC3,4
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220309_1C6B8418BE,5
omasta-FALTER_20220504_0A1BF358C6,FALTER_20221130_814740961A,6
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220406_CFF3E4B722,7
omasta-FALTER_20220504_0A1BF358C6,FALTER_20221019_0CA617E1B5,8
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220302_19351A344E,9
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220713_CAAE68A65F,10
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220928_C7F1FD40C8,11
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220330_6E1BE1BF68,12
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220518_D9551C3082,13
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220810_8E36475C03,14
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220420_03E73B0284,15
omasta-FALTER_20220511_461297900C,FALTER_20220511_69C5FA68D4,1
omasta-FALTER_20220511_461297900C,FALTER_20220420_597A9B2BD9,2
omasta-FALTER_20220511_461297900C,FALTER_20220209_D2A45298D8,3
omasta-FALTER_20220511_461297900C,FALTER_20220511_3AA9B1253E,4
omasta-FALTER_20220511_461297900C,FALTER_20220413_073F95992E,5
omasta-FALTER_20220511_461297900C,FALTER_20221012_11B6CB24E1,6
omasta-FALTER_20220511_461297900C,FALTER_20220713_D8612F682B,7
omasta-FALTER_20220511_461297900C,FALTER_20220413_3CDF83A3F8,8
omasta-FALTER_20220511_461297900C,FALTER_20220511_71668B1344,9
omasta-FALTER_20220511_461297900C,FALTER_20220223_ECB5217761,10
omasta-FALTER_20220511_461297900C,FALTER_20220504_21926FB373,11
omasta-FALTER_20220511_461297900C,FALTER_20220420_9DC0E52515,12
omasta-FALTER_20220511_461297900C,FALTER_20220323_A9D672E0A5,13
omasta-FALTER_20220511_461297900C,FALTER_20220504_E5FD52ABF3,14
omasta-FALTER_20220511_461297900C,FALTER_20220330_CE3567D9B8,15
omasta-FALTER_20220511_7F8798A857,FALTER_20220119_68D414692E,1
omasta-FALTER_20220511_7F8798A857,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220511_7F8798A857,FALTER_20220420_779068A899,3
omasta-FALTER_20220511_7F8798A857,FALTER_20221116_0EFF68E611,4
omasta-FALTER_20220511_7F8798A857,FALTER_20220727_E1A09C6DCD,5
omasta-FALTER_20220511_7F8798A857,FALTER_20211222_7E058BC169,6
omasta-FALTER_20220511_7F8798A857,FALTER_20220406_2C2BAA6A71,7
omasta-FALTER_20220511_7F8798A857,FALTER_20220427_7C0FE67882,8
omasta-FALTER_20220511_7F8798A857,FALTER_20220629_F0DB742EBB,9
omasta-FALTER_20220511_7F8798A857,FALTER_20220622_C498E573D8,10
omasta-FALTER_20220511_7F8798A857,FALTER_20220126_F8B75E00BD,11
omasta-FALTER_20220511_7F8798A857,FALTER_20220622_ABD28B2AE4,12
omasta-FALTER_20220511_7F8798A857,FALTER_20220907_7BC2F1984C,13
omasta-FALTER_20220511_7F8798A857,FALTER_20220223_8881BD5C76,14
omasta-FALTER_20220511_7F8798A857,FALTER_20211222_A35407C20B,15
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220518_D9551C3082,1
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220302_19351A344E,2
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220309_C7D1CAC2CC,3
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220518_B804602C3C,4
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220323_A229E0EDC3,5
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220413_EDC7023A23,6
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220323_2D65096906,7
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220420_C63F753BEC,8
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220216_154FB2A50F,9
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220302_672863FB5A,10
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220302_A898C15939,11
omasta-FALTER_20220518_0C8F7F9615,FALTER_20221102_92EEC85C8A,12
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220309_1C6B8418BE,13
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220928_E5DF2B1850,14
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220330_501B548D7A,15
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220302_13217EEA9C,1
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220817_07209852F1,2
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220302_0E8B61E9D4,3
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220112_8BDDA85FB5,4
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220831_BA901FBA34,5
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220406_673CDB22E0,6
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20211222_7E058BC169,7
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220601_EB914C06B0,8
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220323_A9D672E0A5,9
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20221026_0EDFE61C97,10
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220119_2B788365FB,11
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220330_B0BC0E3F60,12
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20221130_047A3E3939,13
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220316_2C171D199C,14
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220518_E8A03F213C,15
omasta-FALTER_20220525_79363469CF,FALTER_20220720_C4E845F1EC,1
omasta-FALTER_20220525_79363469CF,FALTER_20220615_6FF522FD22,2
omasta-FALTER_20220525_79363469CF,FALTER_20221130_047A3E3939,3
omasta-FALTER_20220525_79363469CF,FALTER_20220323_A9D672E0A5,4
